elder_name,youth_name,elder_district,youth_district,elder_zone,youth_zone,distance_km,used_global_fallback
Cheung Siu Fong,Ng Wai Man,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.04146327068179741,False
Chow Lai Kwan,Chow Man Yi,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.0492009476888446,False
Lam Siu Fong,Wong Man Yi,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.06961495982172278,False
Chan Tak Ming,Ho Chi Ho,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.1065447936258261,False
Yip Siu Lan,Tang Siu Tung,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.04988831835076472,False
Tang Mei Lin,Leung Yiu Tung,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.10682352152248005,False
Lee Yat Fung,Tang Man Yi,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.046192914991382686,False
Chow Chi Keung,Chan Yuk Ting,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.08572514950150423,False
Lee Yuk Lan,Ho Ka Ming,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.06383022657157668,False
Lau Wai Ling,Yip Lok Yin,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.16149443362168336,False
Cheung Tak Ming,Leung Chi Ho,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.06080235095059295,False
Ho Sze Man,Yip Ka Ming,Wong Tai Sin - Lok Fu,Wong Tai Sin - Wong Tai Sin,5,5,0.0618947512723666,False
Lee Yee Kwan,Ng Yiu Tung,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.07025757452235533,False
Lam Ka Yan,Yip Yuk Ting,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Yau Ma Tei,5,5,0.10479591934062248,False
Lam Chun Wah,Chan Siu Tung,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.02241283541034611,False
Lam Kwok Wai,Lam Wing Sze,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.0,False
Wong Wai Ling,Chan Sze Wing,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.11335849640141947,False
Chan Kin Man,Yip Ka Ching,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.0987898597046323,False
Chow Chun Wah,Ng Sze Wing,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Chuk Yuen,5,5,0.1078609644451287,False
Wong Siu Fong,Lam Pak Hei,Yau Tsim Mong - Mong Kok,Sham Shui Po - Sham Shui Po,5,5,0.06173945504052863,False
Chan Pak Kuen,Chow Lok Yin,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.015618601318906314,False
Tang Yat Fung,Ho Chi Ho,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.1321070196554964,False
Ng Yat Fung,Yip Siu Tung,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.16497670248590157,False
Cheung Lai Kwan,Yip Hiu Lam,Kowloon City - Ho Man Tin,Yau Tsim Mong - Yau Ma Tei,5,5,0.08365440814767468,False
Chan Pak Kuen,Yip Sze Wing,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.1821895065241197,False
Cheung Siu Lan,Cheung Yan Ting,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.06811386369887378,False
Chan Siu Lan,Tang Yuk Ting,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.13938569890232874,False
Ho Lai Kwan,Chow Tsz Ho,Wong Tai Sin - Lok Fu,Kowloon City - Kowloon Tong,5,5,0.07704961755627167,False
Lam Siu Fong,Tang Yuk Ting,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.0233496289723312,False
Chow Wing Chiu,Yip Ka Ming,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.04893459127884074,False
Tang Yee Kwan,Lee Ka Ching,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.11798819011794257,False
Ng Lai Kwan,Wong Lok Yin,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.05924778997758649,False
Wong Wing Chiu,Ng Yuk Ting,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.07054799448139051,False
Leung Kam Ming,Ho Yan Ting,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.1641392308554471,False
Chow Kwok Wai,Lam Ka Ming,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.045909551587087,False
Cheung Ming Yuet,Ho Siu Tung,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Yau Ma Tei,5,5,0.11467985760967399,False
Wong Chun Wah,Chow Man Yi,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.03341626803474483,False
Ho Siu Fong,Chow Hiu Lam,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.07532518764781661,False
Leung Ming Yuet,Wong Tsz Wai,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.10688966539181144,False
Wong Hoi Yan,Ho Kwok Him,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.06517498824538125,False
Lau Wing Chiu,Chow Hiu Lam,Wong Tai Sin - Lok Fu,Wong Tai Sin - Chuk Yuen,5,5,0.03801702074901111,False
Leung Yat Fung,Lau Ka Ming,Wong Tai Sin - Lok Fu,Kowloon City - Kowloon Tong,5,5,0.06688492677488518,False
Tang Yat Fung,Ho Hiu Lam,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.036410862824712106,False
Lam Chun Wah,Leung Kwok Him,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.06144069789544684,False
Yip Ming Yuet,Lau Sze Wing,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.038813847594050495,False
Ho Siu Fong,Chan Man Yi,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.06732015423930565,False
Yip Kam Ming,Lee Sze Wing,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.0842610477364097,False
Chan Siu Fong,Chan Wing Sze,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.026884009064005746,False
Chan Lai Kwan,Ng Sze Wing,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.12870926279943912,False
Leung Chun Wah,Lam Pak Hei,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.05919903189971434,False
Leung Yee Kwan,Lam Tsz Wai,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.07135227147120056,False
Yip Siu Lan,Tang Yuk Ting,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Wong Tai Sin,5,5,0.05963258860424254,False
Lam Lai Kwan,Ng Ka Ching,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Diamond Hill,5,5,0.03115750068130111,False
Ho Tak Ming,Wong Siu Tung,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Yau Ma Tei,5,5,0.15594273266411654,False
Chan Wing Chiu,Yip Lok Yin,Sham Shui Po - Sham Shui Po,Sham Shui Po - Cheung Sha Wan,5,5,0.10009472740954282,False
Leung Yat Fung,Tang Kwok Him,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.055283976643735,False
Cheung Siu Lan,Wong Yan Ting,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.04443145251879453,False
Chan Pak Kuen,Yip Lok Yin,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.38406985849737746,False
Ng Wing Chiu,Cheung Wing Sze,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.10735746865221063,False
Ho Hoi Yan,Leung Wing Sze,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Yau Ma Tei,5,5,0.058675643422731606,False
Ho Pak Kuen,Ho Yan Ting,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.041274900959255546,False
Ho Yee Kwan,Wong Man Yi,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.15463516246102227,False
Lau Ming Yuet,Leung Yuk Ting,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Lok Fu,5,5,0.03190180966792954,False
Ng Chi Keung,Ng Man Yi,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.1314327458095345,False
Yip Kam Ming,Ho Yan Ting,Sham Shui Po - Sham Shui Po,Yau Tsim Mong - Mong Kok,5,5,0.12522719770721358,False
Leung Tak Ming,Lee Tsz Ho,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Yau Ma Tei,5,5,0.01665378781192228,False
Yip Wing Chiu,Chan Ka Ming,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.19739446739555466,False
Yip Kam Ming,Cheung Yuk Ting,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.09498338808645074,False
Ng Wing Chiu,Yip Yan Ting,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Mong Kok,5,5,0.08169885424381848,False
Ho Kam Ming,Wong Hiu Lam,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Mong Kok,5,5,0.08056861560784186,False
Yip Chi Keung,Lee Wing Sze,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.037350548765715905,False
Chan Chun Wah,Tang Sze Wing,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.02034347032123283,False
Lam Lai Kwan,Tang Wing Sze,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.17953193964072375,False
Yip Lai Kwan,Ng Yiu Tung,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Wong Tai Sin,5,5,0.0732511366147554,False
Chow Yuk Lan,Chow Tsz Ho,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.0,False
Wong Ka Yan,Ng Tsz Wai,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.1837426540547049,False
Ng Lai Kwan,Ng Ho Yin,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.0,False
Cheung Wai Ling,Leung Yan Ting,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.1182286542138508,False
Leung Ka Yan,Ng Wing Sze,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.07598218470700994,False
Chow Mei Lin,Lee Ka Ming,Wong Tai Sin - Lok Fu,Wong Tai Sin - Wong Tai Sin,5,5,0.08083920057908504,False
Ng Siu Fong,Wong Yan Ting,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Wong Tai Sin,5,5,0.111207752231472,False
Wong Chun Wah,Lau Sze Wing,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.0034780997995220555,False
Chan Chi Keung,Lam Kwok Him,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.0781556828797675,False
Wong Chi Keung,Cheung Siu Tung,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.023441420968256153,False
Chan Kam Ming,Ng Sze Wing,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Chuk Yuen,5,5,0.09679976400208283,False
Wong Tak Ming,Ng Ka Ching,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Diamond Hill,5,5,0.007242062292310226,False
Leung Hoi Yan,Yip Kwok Him,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.10171376003032052,False
Wong Lai Kwan,Yip Lok Yin,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.12598906418606293,False
Lee Kwok Wai,Lee Wing Sze,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.0,False
Lee Siu Lan,Tang Tsz Wai,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.05850189885520886,False
Yip Ming Yuet,Lam Yan Ting,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.09816675672728202,False
Lau Ka Yan,Lee Tsz Ho,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,5,5,0.0588351451151489,False
Lam Ming Yuet,Wong Yan Ting,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Yau Ma Tei,5,5,0.15131901283915802,False
Yip Kin Man,Chan Siu Tung,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.05557060990340586,False
Chow Lai Kwan,Lee Chi Ho,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.03260678854619188,False
Lau Ming Yuet,Cheung Yuk Ting,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.12004434613118121,False
Ng Yat Fung,Cheung Yan Ting,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Wong Tai Sin,5,5,0.05724365395401142,False
Lau Yuk Lan,Cheung Ho Yin,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.0912321512467337,False
Ho Siu Fong,Lee Tsz Wai,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.06175557354741327,False
Ho Siu Fong,Chan Siu Tung,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Wong Tai Sin,5,5,0.027730629963355114,False
Lam Kin Man,Ng Ho Yin,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.12359002900083528,False
Ho Kin Man,Ng Sze Wing,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.10830236190961068,False
Wong Kwok Wai,Leung Yiu Tung,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.12003256649835552,False
Wong Chi Keung,Ng Ka Ching,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.08134509974600565,False
Ho Yat Fung,Yip Ho Yin,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.068641079275903,False
Lam Yee Kwan,Lee Lok Yin,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.10475343049001387,False
Ng Tak Ming,Chow Lok Yin,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.13327940155130724,False
Chow Kwok Wai,Chan Wai Man,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.06776456893942871,False
Tang Hoi Yan,Wong Wai Man,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.04275687902699414,False
Wong Kwok Wai,Lau Ka Ming,Kowloon City - Ho Man Tin,Yau Tsim Mong - Mong Kok,5,5,0.032605206222970265,False
Chow Kam Ming,Lau Ka Ching,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.12759280504834905,False
Lee Siu Lan,Chow Siu Tung,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.05512953497734674,False
Cheung Lai Kwan,Wong Yuk Ting,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.291322570958899,False
Tang Pak Kuen,Tang Chi Ho,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Yau Ma Tei,5,5,0.0462223733035078,False
Lau Kam Ming,Lam Pak Hei,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.06791089161070789,False
Ng Ka Yan,Lee Yiu Tung,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.11374723024565754,False
Chow Hoi Yan,Leung Kwok Him,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,5,5,0.10608593921393293,False
Ng Yuk Lan,Leung Yiu Tung,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.1068727777476414,False
Ng Wai Ling,Leung Lok Yin,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.09288528888939776,False
Ng Ka Yan,Chan Kwok Him,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.049286901156854405,False
Chow Chi Keung,Leung Kwok Him,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.13166284950256363,False
Chan Kwok Wai,Ng Tsz Wai,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.39088599787405365,False
Lee Kam Ming,Ng Ka Ching,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.06084717710328703,False
Lee Siu Lan,Lee Ka Ching,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.23150569377135294,False
Ho Wing Chiu,Wong Sze Wing,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.11534772732999515,False
Lam Yat Fung,Yip Yuk Ting,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Yau Ma Tei,5,5,0.15455869419556176,False
Chan Kin Man,Lau Ka Ming,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.06322932660563796,False
Wong Sze Man,Ng Yiu Tung,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.012460642235708228,False
Chan Ming Yuet,Chan Man Yi,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.1358607766802929,False
Chan Lai Kwan,Leung Yuk Ting,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Lok Fu,5,5,0.06382442243326236,False
Chow Wing Chiu,Lee Siu Tung,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.0672152754171235,False
Ho Yat Fung,Chan Chi Ho,Yau Tsim Mong - Tsim Sha Tsui,Yau Tsim Mong - Yau Ma Tei,5,5,0.16273000138659555,False
Tang Wai Ling,Tang Sze Wing,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.06938460098650084,False
Tang Wai Ling,Lee Sze Wing,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.027113197004411102,False
Wong Kam Ming,Cheung Wing Sze,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.08133674205570023,False
Chow Siu Fong,Tang Siu Tung,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Lok Fu,5,5,0.05266040539281293,False
Wong Kwok Wai,Chow Pak Hei,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.06308105583934641,False
Chow Kam Ming,Wong Wai Man,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,5,5,0.2423320638206772,False
Tang Wai Ling,Chow Ka Ming,Yau Tsim Mong - Mong Kok,Sham Shui Po - Sham Shui Po,5,5,0.028186382623840375,False
Lam Chi Keung,Lee Sze Wing,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.18324878980967593,False
Chan Lai Kwan,Cheung Yuk Ting,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.07454377057599398,False
Tang Kwok Wai,Lam Pak Hei,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.12445428153653512,False
Ng Sze Man,Leung Yan Ting,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.09906261911250747,False
Chow Kam Ming,Lam Sze Wing,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.06056909716818928,False
Chow Kin Man,Lee Wing Sze,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Diamond Hill,5,5,0.07249705110887608,False
Lee Hoi Yan,Yip Ho Yin,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.08865425513022622,False
Yip Yuk Lan,Yip Kwok Him,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.07807530305989827,False
Leung Kwok Wai,Ho Man Yi,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.0749661111583469,False
Lee Kwok Wai,Ng Lok Yin,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Yau Ma Tei,5,5,0.011404182456668839,False
Yip Yee Kwan,Cheung Tsz Wai,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.06742236507149715,False
Lee Hoi Yan,Cheung Ho Yin,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.09277785534436271,False
Lee Chi Keung,Wong Tsz Wai,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.28886651901678956,False
Ng Pak Kuen,Lee Wai Man,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.18684965601633013,False
Cheung Mei Lin,Lee Wing Sze,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.05491935470064521,False
Leung Wai Ling,Chan Chi Ho,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Yau Ma Tei,5,5,0.0313429564244595,False
Yip Sze Man,Yip Ka Ching,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.0,False
Leung Kam Ming,Lee Yiu Tung,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.08210263700572813,False
Ng Pak Kuen,Tang Siu Tung,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.1256288311252762,False
Lau Siu Lan,Lam Man Yi,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Yau Ma Tei,5,5,0.0766043828473512,False
Lee Wing Chiu,Chow Wing Sze,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Wong Tai Sin,5,5,0.06682104785775786,False
Tang Lai Kwan,Wong Wing Sze,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.14186858095175578,False
Wong Kin Man,Lau Sze Wing,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.0873371151639851,False
Tang Hoi Yan,Cheung Chi Ho,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.016795145211118287,False
Ng Siu Fong,Ho Pak Hei,Kowloon City - Ho Man Tin,Wong Tai Sin - Lok Fu,5,5,0.21204057634592616,False
Ho Yat Fung,Ho Man Yi,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Wong Tai Sin,5,5,0.0941610080388818,False
Lam Chi Keung,Wong Tsz Wai,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.29784147424665874,False
Ho Lai Kwan,Wong Wai Man,Wong Tai Sin - Lok Fu,Kowloon City - Kowloon Tong,5,5,0.051981095287177564,False
Cheung Kam Ming,Lam Sze Wing,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Yau Ma Tei,5,5,0.04253967373966211,False
Wong Chi Keung,Lee Sze Wing,Yau Tsim Mong - Mong Kok,Sham Shui Po - Sham Shui Po,5,5,0.0427653967049292,False
Leung Kwok Wai,Ng Sze Wing,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Chuk Yuen,5,5,0.08695702963784711,False
Cheung Sze Man,Chan Hiu Lam,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.0823312303951993,False
Cheung Ka Yan,Chan Wai Man,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.01548165237308451,False
Lau Yuk Lan,Leung Yan Ting,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Diamond Hill,5,5,0.10396836188142769,False
Tang Mei Lin,Leung Tsz Wai,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Wong Tai Sin,5,5,0.008746751021446588,False
Wong Yee Kwan,Wong Yan Ting,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Wong Tai Sin,5,5,0.14628195874361785,False
Chow Pak Kuen,Lam Ka Ching,Wong Tai Sin - Wong Tai Sin,Wong Tai Sin - Chuk Yuen,5,5,0.008994536246639921,False
Ho Yat Fung,Leung Siu Tung,Sham Shui Po - Sham Shui Po,Sham Shui Po - Sham Shui Po,5,5,0.07033839727144965,False
Chan Sze Man,Lau Sze Wing,Wong Tai Sin - Lok Fu,Wong Tai Sin - Lok Fu,5,5,0.040710689060608464,False
Tang Pak Kuen,Tang Sze Wing,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.0,False
Lam Yee Kwan,Ho Ka Ching,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.10672381275739877,False
Lam Kam Ming,Chan Hiu Lam,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.07120353798057787,False
Cheung Kam Ming,Lee Wing Sze,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.08258336379994717,False
Cheung Chi Keung,Lee Wing Sze,Wong Tai Sin - Diamond Hill,Wong Tai Sin - Diamond Hill,5,5,0.19621686225995602,False
Chow Pak Kuen,Wong Wai Man,Wong Tai Sin - Chuk Yuen,Wong Tai Sin - Chuk Yuen,5,5,0.14867200504283848,False
Cheung Chun Wah,Cheung Ka Ching,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Sham Shui Po,5,5,0.13749089791524322,False
Chan Kin Man,Leung Pak Hei,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.023147098660502026,False
Chan Hoi Yan,Wong Wai Man,Sham Shui Po - Sham Shui Po,Sham Shui Po - Cheung Sha Wan,5,5,0.1131186467254241,False
Yip Kwok Wai,Lam Chi Ho,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Yau Ma Tei,5,5,0.020728976328885075,False
Ng Lai Kwan,Cheung Yan Ting,Yau Tsim Mong - Tsim Sha Tsui,Yau Tsim Mong - Tsim Sha Tsui,5,5,0.06499928948138518,False
Ho Mei Lin,Wong Yan Ting,Yau Tsim Mong - Yau Ma Tei,Yau Tsim Mong - Yau Ma Tei,5,5,0.06876153318566822,False
Tang Pak Kuen,Lam Kwok Him,Kowloon City - Ho Man Tin,Kowloon City - Ho Man Tin,5,5,0.05409518395393338,False
Lau Yee Kwan,Chow Lok Yin,Kowloon City - Kowloon Tong,Kowloon City - Kowloon Tong,5,5,0.09023281679066845,False
Lee Yuk Lan,Wong Tsz Wai,Sha Tin - Sha Tin,Sha Tin - Sha Tin,5,5,0.20999246683965758,False
Chow Yat Fung,Chow Pak Hei,Yau Tsim Mong - Mong Kok,Yau Tsim Mong - Mong Kok,5,5,0.0608109383809993,False
Ho Yee Kwan,Tang Siu Tung,Kowloon City - Kowloon Tong,Wong Tai Sin - Lok Fu,5,5,0.05205646452256808,False
